address,business_area,cityname,id,lat,lon,name,pname,tel,type
松江75路环线,,上海市,BV11363481,30.908568,121.056502,一字圩(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江75路环线,,上海市,BV11363480,30.933403,121.043767,新浜小学(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莘金专线;闵行12路,莘庄,上海市,BV11363451,31.111034,121.387499,莘庄地铁南广场站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莘金专线,,上海市,BV11363450,30.890113,121.288320,安江桥(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莘金专线,,上海市,BV11363449,30.890059,121.297325,十一号桥(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莘金专线,亭林,上海市,BV11363448,30.900807,121.323086,红亭路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南松专线;莘金专线,,上海市,BV11363447,30.906845,121.322331,车亭公路施家埭(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莘金专线,,上海市,BV11363445,30.920321,121.322726,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莘金专线,,上海市,BV11363444,30.888800,121.303756,教考基地(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
枫泾2路,,上海市,BV11363306,30.822235,120.992474,潮枫公路朱家浜(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
申崇四线,,上海市,BV11363261,31.393207,121.703963,凤凰镇汽车站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
843路,金桥,上海市,BV11362955,31.251853,121.581910,金杨路枣庄路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
合庆1路,合庆,上海市,BV11362913,31.222973,121.699258,东胜路跃丰路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
合庆1路,合庆,上海市,BV11362912,31.224123,121.705990,跃丰路跃益路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
1063路;1094路;书院3路,临港,上海市,BV11362910,30.985391,121.867630,老芦公路新欣路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
长兴3路,,上海市,BV11362909,31.402439,121.679106,敬老院(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
新嘉专线,,上海市,BV11362885,31.248194,121.452287,恒丰路秣陵路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
791路,洋泾,上海市,BV11362640,31.238420,121.543043,民生路沈家弄(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南建专线,,上海市,BV11362618,31.736849,121.363420,十一大队(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南建专线,,上海市,BV11362617,31.720339,121.351632,七大队(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦东78路,,上海市,BV11362606,31.222195,121.545563,锦带路迎春路(浦东新区办公中心)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
练塘2路,,上海市,BV11362565,30.966710,121.083385,贞溪南路横溇村(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
横沙3路,,上海市,BV11362466,31.372609,121.830825,殡仪馆(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
长兴3路,,上海市,BV11362465,31.431198,121.609119,潘圆公路创建路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
闵行16路,,上海市,BV11362410,31.044735,121.414844,放鹤路北吴路(临时站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
石化三线,石化,上海市,BV11362399,30.719011,121.352424,隆安路戚家墩(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
石化三线,,上海市,BV11362396,30.714158,121.313121,沪杭公路环江路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
石化三线,石化,上海市,BV11362395,30.715451,121.324054,沪杭公路卫三路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
石化三线,,上海市,BV11362394,30.701272,121.273624,卫九路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南建专线,,上海市,BV11362259,31.798702,121.292122,南建专线(临时站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南建专线,,上海市,BV11362258,31.776597,121.288403,临时站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南建专线,,上海市,BV11362257,31.797843,121.350833,南海专线(临时站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南建专线,,上海市,BV11362256,31.790469,121.290846,宏海公路海桥公路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南建专线,,上海市,BV11362255,31.807921,121.293420,白港(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南建专线,,上海市,BV11362254,31.728993,121.357713,窑桥(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南建专线,,上海市,BV11362253,31.725742,121.355326,南建专线(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
865路;上青线;沪朱专线,徐泾,上海市,BV11362195,31.172969,121.300777,沪青平公路谢卫路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江79路,,上海市,BV11361894,30.998789,121.118173,泖新村村委会(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江79路,,上海市,BV11361893,30.963902,121.188563,甘德路辰塔路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松江79路,,上海市,BV11361890,30.964019,121.194575,甘德路邱家公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦东18路,合庆,上海市,BV11361889,31.262092,121.724918,王家车路人民塘路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
嘉定113路,,上海市,BV11361888,31.258754,121.366484,金鼎路靖边路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
申城观光1号线,,上海市,BV11361868,31.225399,121.501220,十六铺三号码头(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
申城观光1号线,,上海市,BV11361867,31.230434,121.494822,十六铺金陵东路码头(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
191路,泗泾,上海市,BV11361748,31.119805,121.255117,泗通路横港公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
白鹤6路;青安线,白鹤,上海市,BV11361632,31.257574,121.140472,外青松公路鹤如路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
白鹤6路,白鹤,上海市,BV11361631,31.267986,121.144821,外青松公路安鹤路(朱家村)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
青浦3路,,上海市,BV11361618,31.161085,121.105759,盈港路胜利路(东)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
金山205路(中部快线)(外圈),,上海市,BV11361467,30.787092,121.280347,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
嘉定118路,,上海市,BV11361147,31.323160,121.334918,科盛路蕰北路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莘庄2路,,上海市,BV11361145,31.110855,121.364036,莘北路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦江5路,浦江镇,上海市,BV11361139,31.060308,121.501953,鲁陈路亭子路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
朱泾一路内环;朱泾一路外环,朱泾,上海市,BV11360885,30.889462,121.159253,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
堡七线,,上海市,BV11360884,31.585236,121.802422,富圩村(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
朱卫线(高速)(金山101路),朱泾,上海市,BV11360297,30.886280,121.172928,金龙新街沈浦泾南路(下客站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南裕专线,,上海市,BV11360274,31.534310,121.703568,米新桥(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
虹桥枢纽10路(九亭区间),,上海市,BV11360187,31.147669,121.318915,涞寅路沪亭北路(上客站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
国际旅游度假区1路,,上海市,BV11360132,31.133701,121.667015,上海迪士尼乐园酒店站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
1035路,,上海市,BV11360115,31.039631,121.839455,老港镇政府(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莲卫专线,,上海市,BV11359990,30.792444,121.319935,杭州湾大道旧港村(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
芦潮港1路,临港,上海市,BV11359773,30.869904,121.843590,江山路南芦公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦东9路,,上海市,BV11359741,31.092392,121.839241,盐朝公路军港公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦东9路,,上海市,BV11359740,31.098993,121.832691,盐朝公路朝航路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦东9路,,上海市,BV11359738,31.093283,121.810272,盐朝公路东翔路(东海)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦东9路,,上海市,BV11359737,31.089132,121.774705,盐朝公路川南奉公路(红一)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦东9路,,上海市,BV11359736,31.089600,121.782219,盐朝公路金闻路(红二)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦东9路,,上海市,BV11359735,31.090104,121.792865,盐朝公路红三中心路(红三)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦东9路,,上海市,BV11359734,31.096180,121.821709,盐朝公路同强北路(路庄)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
周康1路;周康6路,,上海市,BV11359674,31.160130,121.635608,康桥东路康旺物业(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
199路,泗泾,上海市,BV11359437,31.109800,121.279145,沪松公路张泾路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
199路,泗泾,上海市,BV11359436,31.116554,121.284427,沪松公路鼓浪路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
199路,泗泾,上海市,BV11359435,31.121949,121.291454,沪松公路望东中路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
芦潮港1路,临港,上海市,BV11359434,30.862938,121.800522,芦五公路马五公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莲卫专线,,上海市,BV11359397,30.846329,121.345940,亭卫公路朱漕公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莲石专线,车墩,上海市,BV11359381,31.028772,121.307196,新车公路三浜路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莲石专线,石化,上海市,BV11359380,30.710833,121.341324,大堤路新城路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莲石专线,,上海市,BV11359378,30.740990,121.345039,金山区政府(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松练专线,,上海市,BV11359232,30.998470,121.047211,章练塘路朱枫公路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松练专线,,上海市,BV11359230,31.003065,121.228943,醉白池(地铁9号线)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松练专线,,上海市,BV11359229,30.988733,121.089859,老松蒸公路松蒸村(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
松练专线,永丰,上海市,BV11359228,31.003746,121.216492,第四福利院(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
沪唐专线,,上海市,BV11358809,31.365068,121.261032,沪宜公路招贤路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
191路B线,,上海市,BV11358778,31.104214,121.246918,泽悦路古楼路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
191路,,上海市,BV11358773,31.122278,121.248657,刘五公路泗祥路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
嘉定57路,,上海市,BV11358745,31.367241,121.129486,钱蓬公路外钱公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莲石专线,车墩,上海市,BV11358242,31.029462,121.307248,新车公路三浜路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦东11路,,上海市,BV11358241,31.200035,121.548116,龙阳路沪南路(临时站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
沪商高速专线;青商线,,上海市,BV11358134,31.115621,120.922348,商榻汽车站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
70路,,上海市,BV11357999,31.257001,121.530612,龙江路江浦路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
319路;63路,,上海市,BV11357707,31.245832,121.460121,天目西路大统路站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
奉贤8路,南桥,上海市,BV11357686,30.915253,121.488708,望园路百兴路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
上石线,,上海市,BV11357469,30.754972,121.351913,龙轩路海盛路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莘金专线,,上海市,BV11356781,31.013294,121.335770,北松公路汇北路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
20路,,上海市,BV11356274,31.223711,121.418747,中山公园(万航渡路)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
1502路,,上海市,BV11355988,31.194408,121.191467,福贸路联茂路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
948路,真光,上海市,BV11355866,31.241602,121.380286,真光路真源小区(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莘团线,,上海市,BV11355724,30.976723,121.507095,大叶公路金碧路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
金汇1线,,上海市,BV11355723,30.992622,121.529869,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
嘉定126路,南翔,上海市,BV11355721,31.282581,121.321716,金迈路古漪园南路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦卫线,周浦镇,上海市,BV11355649,31.114294,121.578377,康沈公路年家浜路周浦(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
崇明乡村4路,,上海市,BV11354967,31.671103,121.340637,四号桥(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
崇明乡村4路,,上海市,BV11354966,31.674290,121.343323,三号桥(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
崇明乡村4路,,上海市,BV11354965,31.666094,121.336174,鸽龙村(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
崇明乡村4路,,上海市,BV11354964,31.679567,121.347786,帘子桥(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
合庆2路,合庆,上海市,BV11354748,31.221571,121.750748,直属村(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
嘉定8路,,上海市,BV11354489,31.374762,121.227562,胜辛路陈家山路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
嘉定8路,,上海市,BV11354488,31.368988,121.219299,慈竹路竹声路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
嘉定8路,,上海市,BV11354487,31.369732,121.216293,回城西路竹笛路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
奉贤9路,,上海市,BV11354298,30.890091,121.476303,红星7组(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
芦潮港1路,芦潮港村,上海市,BV11354267,30.859394,121.849289,杭湾路芦五公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
芦潮港1路,临港,上海市,BV11354266,30.851976,121.833313,沧海路层林路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
金山全域旅游双层巴士(南线),石化,上海市,BV11354122,30.711380,121.350967,金山城市沙滩(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
金山全域旅游双层巴士(北线),,上海市,BV11354121,30.880333,121.114471,花开海上生态园(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
金山全域旅游双层巴士(北线),朱泾,上海市,BV11354120,30.892323,121.168716,五福广场(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
金山全域旅游双层巴士(南线),,上海市,BV11354119,30.791262,121.354286,山阳田园(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
金山全域旅游双层巴士(南线),,上海市,BV11354118,30.787573,121.156342,廊下生态园(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
金山全域旅游双层巴士(南线),,上海市,BV11354117,30.732901,121.376495,金山嘴渔村(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
金山全域旅游双层巴士(北线),,上海市,BV11354115,30.884071,121.015610,枫泾古镇(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
金山全域旅游双层巴士(南线),石化,上海市,BV11354114,30.707001,121.337128,鹦鹉洲(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
140路;78路;963路,,上海市,BV11353631,31.252636,121.453789,中兴路恒丰北路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
堡陈中线,,上海市,BV11353629,31.553616,121.631912,石街桥(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
堡陈中线,,上海市,BV11353628,31.542814,121.773170,煊州(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南红专线区间,,上海市,BV11353627,31.704144,121.348518,港北桥(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南红专线区间,,上海市,BV11353626,31.713802,121.348106,港北桥(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南红专线区间,,上海市,BV11352609,31.828369,121.339386,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南红专线区间,,上海市,BV11352608,31.825478,121.353378,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南红专线接驳线;南红专线短驳,,上海市,BV11352607,31.837413,121.291736,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南红专线区间,,上海市,BV11352606,31.822895,121.366013,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南建专线;崇明南新专线接驳线,,上海市,BV11352605,31.784409,121.289795,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南建专线;南红专线接驳线;南红专线短驳,,上海市,BV11352604,31.816120,121.306645,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
崇明南新专线接驳线,,上海市,BV11352603,31.752491,121.284462,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
崇明南新专线区间,,上海市,BV11352602,31.722700,121.325600,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南红专线短驳,,上海市,BV11352600,31.832035,121.321609,招呼站(新中大队)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南红专线短驳,,上海市,BV11352599,31.831060,121.326294,招呼站(茅家小店)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南红专线接驳线;南红专线短驳,,上海市,BV11352598,31.839405,121.272405,冠华不锈钢厂(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南红专线短驳,,上海市,BV11352597,31.835533,121.304436,招呼站(十间楼房)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南红专线短驳,,上海市,BV11352596,31.817214,121.296823,招呼站(新海学校)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南红专线接驳线,,上海市,BV11352595,31.830256,121.330139,新村镇(接驳区间下客站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
崇明南新专线区间,,上海市,BV11352594,31.724577,121.321022,友爱商店(无为寺)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南建专线大站车,,上海市,BV11352593,31.772318,121.220322,招呼站(华星村)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南建专线大站车,城桥,上海市,BV11352592,31.644335,121.381378,秀山路岱山路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南建专线大站车,,上海市,BV11352591,31.776976,121.288460,招呼站(三星村)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南建专线大站车,城桥,上海市,BV11352590,31.630793,121.394882,西门路中津桥路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南红专线区间,,上海市,BV11352589,31.715981,121.348424,庙镇医院(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
奉贤12路,,上海市,BV11352568,30.968338,121.429470,环城西路展发路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南红专线区间;崇明南新专线区间;崇明南新专线大站车,,上海市,BV11352567,31.704153,121.348526,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
南红专线区间;崇明南新专线区间;崇明南新专线大站车,,上海市,BV11352566,31.653225,121.404854,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
上青线;青浦25路;青黄专线,赵巷,上海市,BV11351778,31.150438,121.206223,沪青平公路芦沈路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
上青线;青浦25路;青黄专线,赵巷,上海市,BV11351777,31.146103,121.174927,沪青平公路崧华路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
奉贤32路,,上海市,BV11351712,30.921858,121.434097,航南公路沪杭公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
奉贤12路,南桥,上海市,BV11351711,30.928976,121.439957,环城西路八字桥路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
奉贤12路,南桥,上海市,BV11351710,30.925629,121.439384,环城西路国顺路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
奉贤12路,南桥,上海市,BV11351709,30.935455,121.440353,环城西路张翁庙路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
朱家角1路;朱家角1路区间,朱家角镇,上海市,BV11351477,31.121836,121.042542,阁游路马家桥路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莲石专线,车墩,上海市,BV11351439,31.017708,121.306497,新车公路车墩小学(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莲石专线,石化,上海市,BV11351438,30.737396,121.337878,金山大道区人民法院(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莲石专线,车墩,上海市,BV11351436,31.023368,121.306858,新车公路松江出口加工区(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莲石专线,石化,上海市,BV11351435,30.725213,121.337161,卫零路石化街道办事处(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莲石专线,车墩,上海市,BV11351433,30.996871,121.305082,车亭公路联建村(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷3路(夹漏埭);吕巷3路A线,,上海市,BV11350550,30.842339,121.136706,蔷夹路夹漏医务室(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦东17路,,上海市,BV11350334,31.241562,121.637077,唐陆公路锦绣东路(谢家宅)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦东17路,,上海市,BV11350258,31.224358,121.647682,唐陆公路龙东大道(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦东17路,金桥,上海市,BV11350257,31.245609,121.632393,唐陆公路台桥路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦东17路,,上海市,BV11350256,31.235382,121.641984,唐陆公路春雅路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
182路;浦东17路,金桥,上海市,BV11350255,31.250647,121.628670,唐陆公路川桥路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦东17路,金桥,上海市,BV11350254,31.253481,121.626836,唐陆公路申江路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦东17路,,上海市,BV11350253,31.241827,121.636765,唐陆公路锦绣东路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦东17路,,上海市,BV11350252,31.228984,121.643524,唐陆公路顾家浜路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦东17路,,上海市,BV11350251,31.221345,121.649510,唐陆公路唐龙路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
廊下1路横泖头,,上海市,BV11350204,30.782887,121.130295,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
廊下2路平湖山塘村,,上海市,BV11350203,30.778399,121.178322,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
廊下2路平湖山塘村,,上海市,BV11350201,30.776726,121.164970,山塘村(廊下)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷3路(夹漏埭);吕巷3路A线,,上海市,BV11350200,30.844188,121.151133,蒋古中心路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷3路A线,,上海市,BV11350199,30.842487,121.127882,长浜(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷3路A线,,上海市,BV11350198,30.840412,121.124115,夹漏埭(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷3路A线,,上海市,BV11350197,30.842183,121.141684,金家浜桥(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
廊下1路横泖头,,上海市,BV11350196,30.789509,121.145294,中华村(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷3路(夹漏埭);吕巷3路A线,,上海市,BV11350195,30.832027,121.171007,朱吕公路溪北路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
廊下1路横泖头,,上海市,BV11350194,30.781128,121.132066,横泖头(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷3路A线,,上海市,BV11350192,30.842339,121.136602,夹漏卫生室(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
廊下2路平湖山塘村,,上海市,BV11350191,30.777287,121.170128,山洪河桥(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷3路A线,,上海市,BV11350190,30.842421,121.132398,夹漏村(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦东17路,,上海市,BV11350170,31.322258,121.601723,杨高北路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦东17路,,上海市,BV11350168,31.208351,121.666272,创新中路绿波城(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦东17路,,上海市,BV11350167,31.205538,121.660990,创新中路唐陆公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦东17路,,上海市,BV11350166,31.317764,121.604042,杨高北路洲海路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莲浜专线,叶榭,上海市,BV11350157,30.941936,121.304306,叶新公路叶旺路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
20路,,上海市,BV11349756,31.237000,121.486580,九江路江西中路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
奉贤8路,南桥,上海市,BV11348332,30.922960,121.456444,招呼站(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷一路,,上海市,BV11348320,30.849878,121.210487,金石北路漾平路(临)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
吕巷一路,,上海市,BV11348319,30.831602,121.190346,朱吕公路田欢路(临)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
130路;隧道三线,洋泾,上海市,BV11348318,31.237465,121.554288,南洋泾路张杨路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
青泸线,华漕,上海市,BV11348275,31.211840,121.306641,天山西路华翔路(招呼站)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦东17路,金桥,上海市,BV11348102,31.257973,121.621788,唐陆公路新金桥路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
金山6路,,上海市,BV11348090,30.808043,121.290649,张堰始末站(松金公路金张公路)(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
奉贤13路,,上海市,BV11347861,30.915005,121.503792,光乐路光明村中心路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
奉贤18路,,上海市,BV11347767,30.895920,121.500824,金海公路红旗港路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
970路,洋泾,上海市,BV11347640,31.242509,121.551029,北洋泾路博山路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莲廊专线,,上海市,BV11347421,30.833294,121.231728,荣昌路朱吕公路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
莲廊专线,,上海市,BV11347420,30.826927,121.183479,吕巷幼儿园(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
浦东13路,曹路,上海市,BV11347390,31.299103,121.677322,东川公路联民路(公交站),上海市,[],交通设施服务;公交车站;公交车站相关
